prefix,route,channel,serviceType,leadTime,days
S6,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S60,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S61,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S62,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S63,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S64,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S65,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S66,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S7,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S70,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S71,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S72,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S73,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S74,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S75,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S8,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S80,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S81,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S9,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
S95,TKC01 Sheffield,Component Channel,One-person,1 working days,Monday|Tuesday|Thursday
